scenario_id,market,category,exchange,quality,overall_score,english_customer_question,expected_bot_answer_english,actual_bot_answer_localized,actual_bot_answer_english,original_customer_text,expected_localized_reply,actual_action,actual_register
q3_id_conv_074,indonesia,colloquial_speech,1,partial,0.615,The verification is very troublesome. Why do you need so much data?,"Expected answer should explain verification and privacy. Reason: Explains process without dismissing frustration. Key terms: verifikasi, kemampuan bayar, kanal resmi.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?","Ribet banget verifikasinya, kenapa harus banyak data?","Paham, memang terasa ribet. Verifikasi dibutuhkan untuk memastikan data benar, mencegah penyalahgunaan, dan menilai kemampuan bayar. Tapi data sensitif harus diberikan hanya lewat kanal resmi, bukan chat umum.",localized_fallback,colloquial_id
q3_id_conv_074,indonesia,colloquial_speech,2,partial,0.615,Can I skip some parts?,"Expected answer should offer document guidance. Reason: Sets consequence and offers help. Key terms: data wajib, tertunda, dokumen.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?",Kalau saya skip sebagian bisa?,"Kalau data wajib tidak lengkap, proses bisa tertunda atau pengajuan tidak bisa dilanjutkan. Saya bisa bantu bedakan mana informasi umum dan mana dokumen yang hanya boleh diunggah di kanal resmi.",localized_fallback,colloquial_id
q3_id_conv_074,indonesia,colloquial_speech,3,partial,0.615,"Okay, give me the checklist first.","Expected answer should give checklist. Reason: Actionable and safe. Key terms: tujuan pinjaman, mutasi rekening, OTP.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?","Oke, kasih checklist dulu.","Siapkan tujuan pinjaman, jumlah dan tenor, bukti penghasilan, mutasi rekening jika diminta, informasi cicilan lain, dan dokumen identitas melalui kanal resmi. Jangan bagikan OTP, PIN, atau password.",localized_fallback,colloquial_id
q3_id_conv_075,indonesia,colloquial_speech,1,partial,0.615,"If a large limit is approved, should I just take the maximum?","Expected answer should discourage max limit. Reason: Responsible lending guardrail. Key terms: limit, kemampuan bayar, bunga.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?","Kalau limit keluar gede, ambil maksimal aja kali ya?","Belum tentu bagus. Limit besar bukan berarti harus dipakai semua. Ambil sesuai kebutuhan dan kemampuan bayar, karena yang harus dikembalikan bukan cuma pokok, tapi juga biaya dan bunga atau margin.",localized_fallback,colloquial_id
q3_id_conv_075,indonesia,colloquial_speech,2,good,0.782,But it feels like a waste if I do not use the limit.,"Expected answer should reframe limit. Reason: Corrects common limit misconception. Key terms: opsi, cicilan, total biaya.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?",Tapi sayang kalau limitnya tidak dipakai.,"Limit itu opsi, bukan kewajiban. Kalau kebutuhan hanya 10 juta, mengambil 20 juta bisa membuat cicilan dan total biaya lebih berat tanpa manfaat jelas.",localized_fallback,colloquial_id
q3_id_conv_075,indonesia,colloquial_speech,3,partial,0.698,"Okay, so only according to what I need.","Expected answer should confirm prudent borrowing. Reason: Encourages good borrower behavior. Key terms: tenor, total pembayaran, profil kredit.","Maaf ya, saya tidak mau asal jawab. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Mau saya bantu lanjutkan?","Sorry, I do not want to answer carelessly. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Do you want me to continue?","Oke, berarti sesuai kebutuhan saja.","Betul. Tentukan kebutuhan nyata, pilih tenor yang cicilannya aman, dan cek total pembayaran sebelum setuju. Itu lebih sehat untuk profil kredit ke depan.",localized_fallback,colloquial_id
q3_id_conv_076,indonesia,human_escalation,1,good,0.75,I want early settlement. Can I speak with an officer for the official calculation?,"Expected answer should handoff for settlement quote. Reason: Routes exact payoff calculation to human/system. Key terms: pelunasan dipercepat, settlement quotation, sisa pokok.","Baik, saya akan arahkan ke petugas agar pertanyaan Bapak/Ibu ditangani langsung.","Okay, I will direct you to an officer so your question can be handled directly.",Saya mau pelunasan dipercepat. Bisa bicara dengan petugas untuk hitungan resmi?,"Baik, saya bisa arahkan ke petugas untuk settlement quotation resmi. Hitungan pelunasan dipercepat harus berasal dari sistem resmi karena bisa mencakup sisa pokok, bunga berjalan, biaya, rebate, atau ketentuan lain.",escalate_to_human,formal_id
q3_id_conv_076,indonesia,human_escalation,2,weak,0.355,I need the number today.,"Expected answer should mark urgent. Reason: Acknowledges urgency without overpromising. Key terms: data akun terbaru, valid, permintaan.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Saya perlu angka hari ini.,"Saya akan tandai permintaan sebagai butuh angka hari ini, tetapi saya tidak bisa menjamin waktu penyelesaian. Petugas perlu menarik data akun terbaru agar angka yang diberikan valid.",localized_fallback,formal_id
q3_id_conv_076,indonesia,human_escalation,3,weak,0.355,"Okay, do not estimate it from the bot.","Expected answer should confirm official quote only. Reason: Reinforces source-of-truth boundary. Key terms: estimasi bot, quotation resmi, tertulis.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?","Oke, jangan estimasi dari bot ya.","Betul, untuk pelunasan dipercepat sebaiknya tidak memakai estimasi bot. Saya akan arahkan ke quotation resmi agar Bapak/Ibu punya angka tertulis sebelum membayar.",localized_fallback,formal_id
q3_id_conv_077,indonesia,human_escalation,1,weak,0.333,There is an application under my name even though I never applied. I want to report it.,"Expected answer should escalate security case. Reason: Security-first escalation. Key terms: pengajuan tidak sah, tim keamanan, OTP.","Untuk pengajuan pembiayaan, biasanya perlu informasi DP, tenor yang diinginkan, data kendaraan atau barang, dan dokumen identitas. Apakah Bapak/Ibu ingin saya lanjutkan?","For a financing application, information is usually needed about the down payment, desired tenor, vehicle or item details, and identity documents. Would you like me to continue?",Ada pengajuan atas nama saya padahal saya tidak pernah ajukan. Saya mau lapor.,"Baik, ini perlu ditangani serius sebagai dugaan pengajuan tidak sah. Saya bisa eskalasikan ke tim keamanan atau pengaduan. Jangan bagikan OTP, PIN, password, atau foto identitas di chat ini.",handle_finance_qualification,formal_id
q3_id_conv_077,indonesia,human_escalation,2,weak,0.355,I only received a verification SMS.,"Expected answer should record sms context. Reason: Protects against account takeover. Key terms: SMS verifikasi, kode verifikasi, kanal aman.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Saya cuma dapat SMS verifikasi.,Saya catat: Bapak/Ibu menerima SMS verifikasi untuk pengajuan yang tidak dibuat. Jangan klik tautan mencurigakan atau berikan kode verifikasi kepada siapa pun. Tim resmi perlu memeriksa status pengajuan melalui kanal aman.,localized_fallback,formal_id
q3_id_conv_077,indonesia,human_escalation,3,good,0.75,Connect me to a human now.,"Expected answer should handoff to security agent. Reason: Completes urgent human escalation. Key terms: prioritas keamanan, detail pribadi, kanal resmi.","Baik, saya akan arahkan ke petugas agar pertanyaan Bapak/Ibu ditangani langsung.","Okay, I will direct you to an officer so your question can be handled directly.",Sambungkan ke manusia sekarang.,"Baik, saya akan eskalasikan sebagai prioritas keamanan: dugaan pengajuan tidak sah dan SMS verifikasi diterima. Mohon lanjutkan detail pribadi hanya melalui kanal resmi yang aman.",escalate_to_human,formal_id
q3_id_conv_078,indonesia,compliance_sensitive_fallback,1,good,0.75,Can the loan funds be disbursed to my sibling's bank account?,"Expected answer should reject unverified third party account. Reason: Prevents risky disbursement workaround. Key terms: pencairan, verifikasi nama rekening, proses resmi.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Dana pinjaman bisa cair ke rekening saudara saya saja?,Pencairan biasanya harus mengikuti ketentuan penyedia dan verifikasi nama rekening. Saya tidak bisa menyarankan pencairan ke rekening pihak lain jika tidak sesuai aturan. Gunakan rekening yang diminta dalam proses resmi.,localized_fallback,formal_id
q3_id_conv_078,indonesia,compliance_sensitive_fallback,2,good,0.75,My bank account is having a problem.,"Expected answer should route to official support. Reason: Offers a safe path. Key terms: layanan resmi, persetujuan resmi, pencairan gagal.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Rekening saya sedang bermasalah.,"Jika rekening Bapak/Ibu bermasalah, hubungi layanan resmi untuk mengetahui opsi yang diperbolehkan. Jangan gunakan rekening orang lain tanpa persetujuan resmi karena bisa membuat pencairan gagal atau bermasalah.",localized_fallback,formal_id
q3_id_conv_078,indonesia,compliance_sensitive_fallback,3,good,0.75,So I should ask an officer first?,"Expected answer should confirm secure support. Reason: Protects financial data. Key terms: rekening valid, dokumen pendukung, chat umum.","Baik, saya akan arahkan ke petugas agar pertanyaan Bapak/Ibu ditangani langsung.","Okay, I will direct you to an officer so your question can be handled directly.",Jadi saya harus tanya petugas dulu?,Betul. Minta petugas menjelaskan pilihan rekening yang valid dan dokumen pendukung jika diperlukan. Jangan kirim nomor rekening penuh atau dokumen pribadi di chat umum.,escalate_to_human,formal_id
q3_id_conv_079,indonesia,compliance_sensitive_fallback,1,good,0.75,I lost my job. What happens if I just ignore the bill for now?,"Expected answer should advise hardship escalation. Reason: Empathy plus clear consequence. Key terms: perjanjian, status keterlambatan, restrukturisasi.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Saya kehilangan pekerjaan. Kalau saya diamkan dulu tagihannya bagaimana?,"Saya ikut prihatin Bapak/Ibu kehilangan pekerjaan. Namun tagihan tetap mengikuti perjanjian sampai ada keputusan resmi. Jika dibiarkan, denda atau status keterlambatan bisa bertambah. Lebih baik ajukan bantuan atau restrukturisasi melalui kanal resmi secepatnya.",localized_fallback,formal_id
q3_id_conv_079,indonesia,compliance_sensitive_fallback,2,good,0.75,I really do not have any income yet.,"Expected answer should collect hardship summary. Reason: Constructive next step. Key terms: permintaan bantuan, penghasilan, kemampuan bayar.","Maaf, saya tidak ingin memberi informasi yang tidak pasti. Saya bisa bantu soal cicilan, tenor, denda, DP, jatuh tempo, angsuran, atau pembiayaan. Apakah Bapak/Ibu ingin saya lanjutkan?","Sorry, I do not want to give uncertain information. I can help with installments, tenor, penalties, down payment, due date, monthly payments, or financing. Would you like me to continue?",Saya benar-benar belum ada pemasukan.,"Saya paham. Untuk permintaan bantuan, tim resmi biasanya perlu mengetahui kondisi penghasilan saat ini, perkiraan mulai bekerja lagi jika ada, dan kemampuan bayar sementara. Saya bisa bantu catat ringkasannya.",localized_fallback,formal_id
